SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR21-01242301,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Alderman's Office,07/16/2021 02:45:33 PM,07/16/2021 02:56:56 PM,07/16/2021 02:56:56 PM,1444 N LARAMIE AVE,,,60651,1444,N,LARAMIE,AVE,false,false,,,25,37,,C019,3,25,2532,38,,14,6,7,1141357.918229,1909311.678269,41.907234086,-87.756177225,"(41.90723408639497, -87.75617722520286)",5,26,4299,599,45,37
SR21-01231914,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/15/2021 10:33:37 AM,07/28/2021 09:55:22 AM,07/28/2021 09:55:22 AM,4976 N MILWAUKEE AVE,,,60630,4976,N,MILWAUKEE,AVE,false,false,,,11,45,,C010,2,16,1623,20,,10,5,7,1138963.686431,1932645.677368,41.971308841,-87.764403537,"(41.97130884064136, -87.76440353678761)",48,11,21869,129,50,45
SR21-01226739,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Phone Call,07/14/2021 03:18:23 PM,07/27/2021 02:30:28 PM,07/27/2021 02:30:28 PM,5522 S MENARD AVE,,,60638,5522,S,MENARD,AVE,false,false,,,56,23,,B035,1,08,0811,38,,15,4,7,1138566.643091,1867272.788746,41.791924291,-87.767448583,"(41.791924291211494, -87.7674485829721)",7,53,22268,590,6,13
SR21-01223833,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,07/14/2021 10:55:13 AM,12/01/2021 01:38:03 PM,12/01/2021 01:38:03 PM,4253 N MAJOR AVE,,,60634,4253,N,MAJOR,AVE,false,false,,,15,38,,B012,2,16,1624,11,,10,4,7,1137660.099027,1927917.349588,41.958357527,-87.769311505,"(41.958357527372684, -87.76931150534818)",52,15,22254,26,19,38
SR21-01220234,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/13/2021 08:27:29 PM,07/14/2021 09:58:09 AM,07/14/2021 09:58:09 AM,4149 S ARTESIAN AVE,,,60632,4149,S,ARTESIAN,AVE,false,false,,,58,12,,J031,2,09,0921,21,,20,3,7,1160788.141647,1876885.039232,41.81787125,-87.685699798,"(41.81787124968114, -87.68569979789743)",56,55,22248,718,1,12
SR21-01215893,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Canceled,Phone Call,07/13/2021 11:52:48 AM,07/13/2021 03:10:05 PM,07/13/2021 03:10:05 PM,333 E 91ST ST,,,60619,333,E,91ST,ST,false,false,,,44,9,,Q044,3,06,0633,23,,11,3,7,1180198.766634,1844674.382176,41.729058416,-87.615482283,"(41.729058415917244, -87.61548228315138)",61,40,21546,428,43,4
SR21-01208282,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/12/2021 01:36:15 PM,08/30/2021 09:15:13 AM,08/30/2021 09:15:13 AM,10523 S DR MARTIN LUTHER KING JR DR,,,60628,10523,S,DR MARTIN LUTHER KING JR,DR,false,false,,,49,9,,R047,1,05,0512,22,,13,2,7,1180786.832041,1835167.817448,41.702957708,-87.613619181,"(41.702957707900154, -87.61361918102034)",19,45,21861,236,43,11
SR21-01207300,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/12/2021 12:12:05 PM,07/12/2021 02:52:30 PM,07/12/2021 02:52:30 PM,2646 W COYLE AVE,,,60645,2646,W,COYLE,AVE,false,false,,,2,50,,J005,1,24,2411,34,,12,2,7,1157224.950887,1946092.70549,42.007855673,-87.696886875,"(42.0078556728, -87.69688687489955)",12,20,22528,42,27,50
SR21-01200858,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,07/11/2021 10:59:09 AM,07/14/2021 02:31:56 PM,,7938 S EBERHART AVE,,,60619,7938,S,EBERHART,AVE,false,false,,,44,6,,R041,2,06,0624,44,,10,1,7,1180866.785959,1852312.437818,41.750002815,-87.61280092,"(41.750002815177076, -87.61280092028873)",61,40,21546,11,32,4
SR21-01200806,Water Quality Concern,WCA,,DWM - Department of Water Management,Open,Mobile Device,07/11/2021 10:40:56 AM,07/12/2021 10:18:46 AM,,2751 W LAWRENCE AVE,,,60625,2751,W,LAWRENCE,AVE,false,false,,,4,40,,J011,1,19,1911,8,,10,1,7,1156969.441643,1931677.221601,41.968304138,-87.698220269,"(41.96830413798131, -87.69822026892292)",20,6,21849,666,24,40
SR21-01199028,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/10/2021 08:22:36 PM,05/03/2023 11:56:03 AM,05/03/2023 11:56:03 AM,1440 N LARAMIE AVE,,,60651,1440,N,LARAMIE,AVE,false,false,,,25,37,,C019,3,25,2532,38,,20,7,7,1141375.018029,1909259.091696,41.907089467,-87.756115709,"(41.90708946711403, -87.75611570923022)",5,26,4299,599,45,37
SR21-01198708,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,07/10/2021 06:02:54 PM,07/13/2021 02:38:37 PM,07/13/2021 02:38:37 PM,5531 W WALTON ST,,,60651,5531,W,WALTON,ST,false,false,,,25,37,,C020,2,15,1524,18,,18,7,7,1138990.766994,1905724.614557,41.897434129,-87.764960236,"(41.897434128851934, -87.76496023588128)",5,26,4299,562,45,37
SR21-01193915,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Canceled,Alderman's Office,07/09/2021 04:03:13 PM,08/17/2021 10:01:08 AM,08/17/2021 10:01:08 AM,2456 W 47TH ST,,,60632,2456,W,47TH,ST,false,false,,,58,15,,J032,2,09,0922,8,,16,6,7,1160539.892548,1873501.288816,41.808590952,-87.686703858,"(41.80859095239202, -87.68670385768083)",56,55,22248,687,3,15
SR21-01193760,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/09/2021 03:45:43 PM,12/01/2021 01:38:46 PM,12/01/2021 01:38:46 PM,1459 W 112TH PL,,,60643,1459,W,112TH,PL,false,false,,,75,34,,M049,3,22,2234,13,,15,6,7,1168386.501386,1830008.857813,41.689076084,-87.659174062,"(41.689076084493394, -87.65917406173209)",13,74,22212,663,22,21
SR21-01192184,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/09/2021 01:12:51 PM,07/28/2021 10:15:57 AM,07/28/2021 10:15:57 AM,10301 S RACINE AVE,,,60643,10301,S,RACINE,AVE,false,false,,,73,34,,N047,3,22,2232,35,,13,6,7,1170209.99532,1836436.665109,41.706675658,-87.652312223,"(41.706675657861254, -87.65231222349715)",13,72,22212,595,22,21
SR21-01189841,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,07/09/2021 09:50:09 AM,08/17/2021 09:57:48 AM,08/17/2021 09:57:48 AM,1059 N RIDGEWAY AVE,,,60651,1059,N,RIDGEWAY,AVE,false,false,,,23,27,,G020,1,11,1112,24,,9,6,7,1151253.854684,1907031.69695,41.900789128,-87.719884703,"(41.90078912794364, -87.71988470253933)",5,24,4299,456,46,27
SR21-01184498,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/08/2021 02:10:54 PM,08/17/2021 09:57:13 AM,08/17/2021 09:57:13 AM,1619 S KOMENSKY AVE,,,60623,1619,S,KOMENSKY,AVE,false,false,,,29,24,,F026,1,10,1012,33,,14,5,7,1149751.949526,1891518.036634,41.858247246,-87.725804712,"(41.85824724627792, -87.72580471156604)",57,30,21569,753,14,24
SR21-01183906,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,07/08/2021 01:15:21 PM,07/08/2021 01:34:56 PM,07/08/2021 01:34:56 PM,101 W ONTARIO ST,,,60654,101,W,ONTARIO,ST,false,false,,,8,42,,P021,3,18,1832,39,,13,5,7,1175394.073778,1904454.123583,41.893208222,-87.631294024,"(41.893208221513355, -87.63129402389303)",55,37,4446,670,36,42
SR21-01181678,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/08/2021 10:07:06 AM,07/28/2021 10:05:39 AM,07/28/2021 10:05:39 AM,9245 S CLYDE AVE,,,60617,9245,S,CLYDE,AVE,false,false,,,48,7,,V044,1,04,0413,36,,10,5,7,1191935.766606,1843917.656242,41.726705239,-87.572511913,"(41.72670523900231, -87.57251191300278)",25,44,21202,492,37,5
SR21-01181535,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,07/08/2021 09:54:32 AM,07/08/2021 01:45:00 PM,,962 W MONTANA ST,,,60614,962,W,MONTANA,ST,false,false,,,7,43,,N016,3,19,1932,16,,9,5,7,1169443.999322,1916567.303783,41.926579007,-87.65279333,"(41.92657900654531, -87.65279333006023)",16,68,21190,769,34,43
SR21-01177268,Water Quality Concern,WCA,,DWM - Department of Water Management,Completed,Mobile Device,07/07/2021 03:33:49 PM,07/28/2021 10:02:58 AM,07/28/2021 10:02:58 AM,1117 W 17TH ST,,,60608,1117,W,17TH,ST,false,false,,,31,25,,N026,3,12,1235,17,,15,4,7,1169269.640562,1891843.046401,41.858737786,-87.654153153,"(41.85873778631695, -87.65415315347974)",43,33,14920,365,26,25
SR21-01170464,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/06/2021 07:13:48 PM,07/07/2021 11:17:23 AM,07/07/2021 11:17:23 AM,114 E 87TH ST,,,60619,114,E,87TH,ST,false,false,,,44,6,,Q042,3,06,0632,29,,19,3,7,1178867.786024,1847358.159403,41.73645339,-87.620276508,"(41.73645338988894, -87.62027650806203)",61,40,21546,406,32,4
SR21-01168462,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/06/2021 02:45:40 PM,12/01/2021 01:39:09 PM,12/01/2021 01:39:09 PM,8841 S WABASH AVE,,,60619,8841,S,WABASH,AVE,false,false,,,44,9,,Q043,3,06,0632,49,,14,3,7,1178356.087265,1846228.010055,41.733363738,-87.622185401,"(41.73336373841364, -87.6221854006983)",61,40,21546,428,43,4
SR21-01155533,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,07/04/2021 06:24:23 PM,12/02/2022 01:05:34 PM,,319 W 107TH ST,,,60628,319,W,107TH,ST,false,false,,,49,21,,P048,1,05,0513,27,,18,1,7,1175965.892514,1833895.788376,41.699576278,-87.631310192,"(41.699576278278975, -87.63131019150548)",19,45,21861,524,22,21
SR21-01155451,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,07/04/2021 05:58:36 PM,08/17/2021 09:56:52 AM,08/17/2021 09:56:52 AM,9917 S LEAVITT ST,,,60643,9917,S,LEAVITT,ST,false,false,,,72,19,,K046,1,22,2213,22,,17,1,7,1163540.04784,1838753.692266,41.713176122,-87.676672782,"(41.71317612227459, -87.67667278190197)",13,71,22212,629,42,19
SR21-01140436,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/01/2021 11:21:03 PM,07/28/2021 10:00:25 AM,07/28/2021 10:00:25 AM,4510 W 16TH ST,,,60623,4510,W,16TH,ST,false,false,,,29,24,,E025,1,10,1012,8,,23,5,7,1146508.408176,1891724.665953,41.858876626,-87.737705411,"(41.85887662577868, -87.7377054108877)",57,30,21569,761,14,24
SR21-01136785,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/01/2021 01:34:41 PM,12/01/2021 01:39:28 PM,12/01/2021 01:39:28 PM,121 N LECLAIRE AVE,,,60644,121,N,LECLAIRE,AVE,false,false,,,25,28,,D022,3,15,1532,43,,13,5,7,1142411.99001,1900292.937274,41.882466071,-87.752529378,"(41.88246607059989, -87.75252937781953)",32,26,22216,696,23,28
SR21-01136070,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,07/01/2021 12:47:42 PM,08/17/2021 09:53:17 AM,08/17/2021 09:53:18 AM,2601 W CATALPA AVE,,,60625,2601,W,CATALPA,AVE,false,false,,,4,40,,J009,1,20,2011,1,,12,5,7,1157940.041553,1936351.574105,41.981110996,-87.694523254,"(41.98111099633529, -87.69452325386527)",20,6,21849,29,24,40
SR21-01135096,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,07/01/2021 11:29:13 AM,07/28/2021 02:20:48 PM,07/28/2021 02:20:48 PM,2408 E 97TH ST,,,60617,2408,E,97TH,ST,false,false,,,51,10,,W045,3,04,0431,15,,11,5,7,1193889.015616,1841176.260826,41.719134994,-87.565446652,"(41.71913499356447, -87.56544665215384)",25,48,21202,252,47,5
SR21-01130029,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/30/2021 04:51:11 PM,07/01/2021 04:04:25 PM,07/01/2021 04:04:25 PM,1461 E 72ND ST,,,60619,1461,E,72ND,ST,false,false,,,43,8,,T039,2,03,0324,2,,16,4,6,1187185.281543,1857515.37271,41.764132623,-87.589482631,"(41.76413262329419, -87.58948263079517)",61,39,21546,451,35,10
SR21-01129156,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/30/2021 03:14:59 PM,07/01/2021 01:26:30 PM,07/01/2021 01:26:30 PM,3048 W SHERWIN AVE,,,60645,3048,W,SHERWIN,AVE,false,false,,,2,50,,I004,1,24,2411,5,,15,4,6,1154637.049274,1948619.963645,42.014842965,-87.706340267,"(42.01484296453143, -87.70634026671941)",12,20,22528,359,27,50
SR21-01125343,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/30/2021 10:13:12 AM,06/30/2021 01:43:58 PM,06/30/2021 01:43:58 PM,10645 S LAFAYETTE AVE,,,60628,10645,S,LAFAYETTE,AVE,false,false,,,49,34,,P047,1,05,0512,18,,10,4,6,1177888.28548,1834199.659577,41.700366929,-87.624262091,"(41.70036692851729, -87.62426209074827)",19,45,21861,524,22,11
SR21-01124586,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/30/2021 09:09:53 AM,12/03/2021 12:01:16 AM,07/20/2021 03:10:47 PM,9120 S HALSTED ST,,,60620,9120,S,HALSTED,ST,false,false,,,73,21,,N044,2,22,2223,46,,9,4,6,1172484.268676,1844223.022837,41.727992897,-87.643755528,"(41.72799289682627, -87.64375552819129)",59,72,21554,151,13,21
SR21-01120815,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/29/2021 03:30:27 PM,07/19/2021 11:50:53 AM,07/19/2021 11:50:53 AM,5651 S MICHIGAN AVE,,,60637,5651,S,MICHIGAN,AVE,false,false,,,40,20,,Q035,3,02,0231,31,,15,3,6,1178206.267415,1867376.581794,41.791401164,-87.622093655,"(41.79140116359979, -87.6220936550334)",60,7,22260,403,4,20
SR21-01120516,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/29/2021 02:57:40 PM,06/29/2021 03:58:32 PM,06/29/2021 03:58:32 PM,5951 S MICHIGAN AVE,,,60637,5951,S,MICHIGAN,AVE,false,false,,,40,20,,Q036,3,02,0232,12,,14,3,6,1178192.028108,1865375.280515,41.785909719,-87.622206564,"(41.785909719362245, -87.62220656432136)",60,7,22260,164,4,20
SR21-01119280,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/29/2021 01:01:58 PM,07/19/2021 12:18:04 PM,07/19/2021 12:18:04 PM,7003 S EMERALD AVE,,,60621,7003,S,EMERALD,AVE,false,false,,,68,6,,O038,3,07,0732,5,,13,3,6,1172591.018094,1858384.967823,41.766852773,-87.642948245,"(41.76685277320007, -87.64294824452355)",11,66,21559,479,32,4
SR21-01118310,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,06/29/2021 11:44:35 AM,12/02/2022 01:05:54 PM,,6808 S CHAMPLAIN AVE,,,60637,6808,S,CHAMPLAIN,AVE,false,false,,,42,6,,R038,2,03,0321,8,,11,3,6,1181665.850976,1859948.034405,41.770937289,-87.609637434,"(41.77093728925263, -87.60963743407662)",60,9,22260,348,4,4
SR21-01117649,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,06/29/2021 10:46:17 AM,08/17/2021 09:52:54 AM,08/17/2021 09:52:54 AM,75 E ELM ST,,,60611,75,E,ELM,ST,false,false,,,8,2,,Q020,2,18,1824,34,,10,3,6,1176830.109541,1908038.580373,41.90301178,-87.625911505,"(41.90301177983126, -87.62591150459066)",6,37,21182,105,11,2
SR21-01109001,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Canceled,Alderman's Office,06/28/2021 10:41:55 AM,06/28/2021 03:55:57 PM,06/28/2021 03:55:57 PM,3935 N WESTERN AVE,,,60618,3935,N,WESTERN,AVE,false,false,,,5,47,,K013,2,19,1921,17,,10,2,6,1159749.259554,1926217.749615,41.953266056,-87.688150169,"(41.953266055602164, -87.68815016868214)",39,46,21538,613,18,47
SR21-01105476,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/27/2021 06:50:00 PM,12/01/2021 01:39:48 PM,12/01/2021 01:39:48 PM,3536 N HERMITAGE AVE,,,60657,3536,N,HERMITAGE,AVE,false,false,,,6,47,,L014,2,19,1922,47,,18,1,6,1163963.856833,1923680.379915,41.946215275,-87.672728893,"(41.94621527545672, -87.67272889309471)",22,57,4449,239,18,47
SR21-01105071,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/27/2021 05:19:58 PM,06/28/2021 10:24:58 AM,06/28/2021 10:24:58 AM,2422 N DRAKE AVE,,,60647,2422,N,DRAKE,AVE,false,false,,,22,35,,H016,1,14,1413,7,,17,1,6,1152221.40702,1916002.449406,41.925386648,-87.716093665,"(41.92538664848489, -87.71609366508753)",1,23,22535,70,12,35
SR21-01105058,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/27/2021 05:16:52 PM,12/01/2021 01:40:03 PM,12/01/2021 01:40:03 PM,3601 S WELLS ST,,,60609,3601,S,WELLS,ST,true,false,,SR21-01105013,34,3,,P030,1,09,0915,29,,17,1,6,1175353.47292,1880998.43846,41.828845107,-87.632146679,"(41.828845107047805, -87.63214667868135)",37,35,14924,296,9,8
SR21-01105013,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/27/2021 05:02:33 PM,12/01/2021 01:40:02 PM,12/01/2021 01:40:02 PM,3601 S WELLS ST,,,60609,3601,S,WELLS,ST,false,false,,,34,3,,P030,1,09,0915,29,,17,1,6,1175353.47292,1880998.43846,41.828845107,-87.632146679,"(41.828845107047805, -87.63214667868135)",37,35,14924,296,9,8
SR21-01096091,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,06/25/2021 07:15:38 PM,06/28/2021 09:04:56 AM,06/28/2021 09:04:56 AM,5531 W WALTON ST,,,60651,5531,W,WALTON,ST,false,false,,,25,37,,C020,2,15,1524,18,,19,6,6,1138990.766994,1905724.614557,41.897434129,-87.764960236,"(41.897434128851934, -87.76496023588128)",5,26,4299,562,45,37
SR21-01087596,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Open,Phone Call,06/24/2021 02:57:25 PM,06/24/2021 02:58:43 PM,,8142 S PAXTON AVE,,,60617,8142,S,PAXTON,AVE,false,false,,,46,8,,V041,1,04,0414,7,,14,5,6,1192187.971873,1851229.187793,41.746762633,-87.571350945,"(41.74676263298564, -87.57135094546493)",25,42,21202,507,35,10
SR21-01077061,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/23/2021 11:34:05 AM,06/23/2021 01:22:27 PM,06/23/2021 01:22:27 PM,11426 S YALE AVE,,,60628,11426,S,YALE,AVE,false,false,,,49,34,,P049,2,05,0522,53,,11,4,6,1176566.269802,1829042.768175,41.686245421,-87.629257125,"(41.68624542060327, -87.62925712482208)",19,45,21861,660,22,11
SR21-01076372,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Internet,06/23/2021 10:33:33 AM,12/01/2021 01:40:17 PM,12/01/2021 01:40:17 PM,7933 S RICHMOND ST,,,60652,7933,S,RICHMOND,ST,false,false,,,70,18,,I041,3,08,0835,22,,10,4,6,1158169.358178,1851697.610795,41.748807121,-87.695991223,"(41.74880712122045, -87.69599122287515)",8,69,4300,243,30,18
SR21-01075927,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/23/2021 09:59:39 AM,07/19/2021 01:20:44 PM,07/19/2021 01:20:44 PM,1920 N CLARK ST,,,60614,1920,N,CLARK,ST,false,false,,,7,43,,P018,1,18,1814,15,,9,4,6,1174116.64133,1913153.137854,41.917107342,-87.635725702,"(41.917107341883245, -87.63572570168314)",16,68,21190,271,34,43
SR21-01064858,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,06/21/2021 09:12:47 PM,06/22/2021 09:17:58 AM,,6218 N KARLOV AVE,,,60646,6218,N,KARLOV,AVE,true,false,,SR21-01064371,12,39,,F007,1,17,1711,26,,21,2,6,1147818.761849,1941098.237234,41.994337236,-87.731623702,"(41.99433723628323, -87.73162370173137)",18,12,22532,713,38,39
SR21-01064371,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,06/21/2021 07:02:05 PM,06/22/2021 09:17:58 AM,,6218 N KARLOV AVE,,,60646,6218,N,KARLOV,AVE,false,false,,,12,39,,F007,1,17,1711,26,,19,2,6,1147818.761849,1941098.237234,41.994337236,-87.731623702,"(41.99433723628323, -87.73162370173137)",18,12,22532,713,38,39
SR21-01046056,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/18/2021 03:38:05 PM,12/01/2021 01:40:24 PM,12/01/2021 01:40:24 PM,4858 S PRAIRIE AVE,,,60615,4858,S,PRAIRIE,AVE,false,false,,,38,3,,Q033,2,02,0224,11,,15,6,6,1178771.942623,1872642.91914,41.805839618,-87.619859176,"(41.80583961826608, -87.61985917553747)",10,4,21192,448,9,8
SR21-01045804,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,06/18/2021 03:07:15 PM,08/10/2021 02:14:15 PM,08/10/2021 02:14:15 PM,5410 S NASHVILLE AVE,,,60638,5410,S,NASHVILLE,AVE,false,false,,,56,23,,Z134,1,08,0811,37,,15,6,6,1133221.306287,1867912.911839,41.793775786,-87.787034544,"(41.793775785605526, -87.78703454352465)",7,53,22268,588,6,23
SR21-01043201,Water Quality Concern,WCA,,DWM - Department of Water Management,Canceled,Mobile Device,06/18/2021 10:49:41 AM,06/18/2021 01:16:22 PM,06/18/2021 01:16:22 PM,5410 S NASHVILLE AVE,,,60638,5410,S,NASHVILLE,AVE,false,false,,,56,23,,Z134,1,08,0811,37,,10,6,6,1133221.306287,1867912.911839,41.793775786,-87.787034544,"(41.793775785605526, -87.78703454352465)",7,53,22268,588,6,23
SR21-01037024,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Open,Phone Call,06/17/2021 02:16:26 PM,12/02/2022 01:05:25 PM,,6301 S KEELER AVE,,,60629,6301,S,KEELER,AVE,false,false,,,65,13,,F037,1,08,0813,10,,14,5,6,1149508.016246,1862400.710451,41.778349902,-87.727453727,"(41.778349901615, -87.72745372716088)",58,63,21867,6,6,13
SR21-01034164,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/17/2021 10:24:55 AM,07/20/2021 10:55:58 AM,07/20/2021 10:55:58 AM,6129 S BISHOP ST,,,60636,6129,S,BISHOP,ST,false,false,,,67,16,,M036,1,07,0713,31,,10,5,6,1167790.92519,1863963.525794,41.782265425,-87.660382486,"(41.78226542528406, -87.66038248568297)",23,65,22257,277,2,16
SR21-01026408,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/16/2021 11:03:00 AM,06/16/2021 03:51:02 PM,06/16/2021 03:51:02 PM,3440 S DEARBORN ST,,,60616,3440,S,DEARBORN,ST,false,false,,,35,3,,P029,1,02,0211,41,,11,4,6,1176351.141347,1881906.660325,41.831314939,-87.628458981,"(41.831314939112566, -87.62845898131918)",40,1,21194,25,9,8
SR21-01018347,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/15/2021 11:09:22 AM,12/01/2021 01:41:47 PM,12/01/2021 01:41:47 PM,4934 S DR MARTIN LUTHER KING JR DR,,,60615,4934,S,DR MARTIN LUTHER KING JR,DR,false,false,,,38,3,,Q033,2,02,0224,31,,11,3,6,1179687.980138,1872234.587786,41.804698205,-87.616512017,"(41.804698205394935, -87.61651201733405)",10,4,21192,449,9,8
SR21-01011472,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Completed,Phone Call,06/14/2021 01:24:46 PM,06/14/2021 03:01:55 PM,06/14/2021 03:01:55 PM,1512 N LA SALLE DR,,,60610,1512,N,LA SALLE,DR,false,false,,,8,27,,P019,2,18,1821,12,,13,2,6,1174722.697327,1910449.419816,41.909674668,-87.633580117,"(41.90967466792892, -87.63358011698888)",54,37,14926,290,46,2
SR21-01010129,Water Quality Concern,WCA,DWM - Department of Water Management,DWM - Department of Water Management,Canceled,Phone Call,06/14/2021 11:10:18 AM,12/02/2021 09:11:58 AM,12/02/2021 09:11:58 AM,2612 W 106TH PL,,,60655,2612,W,106TH,PL,false,false,,,72,19,,J047,1,22,2211,1,,11,2,6,1160777.372749,1833994.160837,41.70017251,-87.686921557,"(41.700172510442954, -87.6869215572194)",33,71,4447,553,42,19
SR21-01002246,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/12/2021 10:28:30 PM,08/17/2021 09:52:26 AM,08/17/2021 09:52:26 AM,13423 S AVENUE K,,,60633,13423,S,AVENUE K,,false,false,,,55,10,,Y055,3,04,0433,3,,22,7,6,1202496.605979,1816460.132603,41.651096653,-87.5347597,"(41.651096652606604, -87.53475970022761)",26,52,22250,787,47,6
SR21-00990114,Water Quality Concern,WCA,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,06/10/2021 06:55:07 PM,08/17/2021 09:51:58 AM,08/17/2021 09:51:58 AM,3646 S EMERALD AVE,,,60609,3646,S,EMERALD,AVE,false,false,,,60,11,,O030,1,09,0915,21,,18,5,6,1171825.392074,1880505.538499,41.827570834,-87.645105412,"(41.82757083402883, -87.64510541238195)",37,58,14924,172,48,7
SR21-00986417,Water Quality Concern,WCA,Alderman,DWM - Department of Water Management,Completed,Alderman's Office,06/10/2021 12:04:43 PM,06/10/2021 03:06:43 PM,06/10/2021 03:06:43 PM,6020 S MERRIMAC AVE,,,60638,6020,S,MERRIMAC,AVE,false,false,,,64,13,,A036,1,08,0812,18,,12,5,6,1135700.143977,1863836.789038,41.78254658,-87.778041142,"(41.78254657985344, -87.7780411422378)",7,62,22268,265,15,13
