SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Boundaries - Wards (2023-)
SR22-01026420,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,06/15/2022 08:07:31 PM,06/23/2022 12:09:31 PM,06/23/2022 12:09:31 PM,955 W WEBSTER AVE,,,60614,955,W,WEBSTER,AVE,false,false,,,7,43,,N017,1,18,1812,41,,20,4,6,1169364.371766,1914742.711965,41.921573967,-87.653139106,"(41.92157396659357, -87.6531391057688)",16,68,21190,744,34,43
SR22-01023372,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Open,E-Mail,06/15/2022 01:40:01 PM,06/28/2022 01:08:54 PM,,3200 S KILBOURN AVE,,,60623,3200,S,KILBOURN,AVE,false,false,,,30,22,,E029,3,10,1031,16,,13,4,6,1146858.901294,1882974.997918,41.834859693,-87.736642007,"(41.834859692968735, -87.73664200655091)",57,32,21569,200,28,22
SR22-00937134,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/03/2022 04:39:45 PM,06/23/2022 12:19:21 PM,06/23/2022 12:19:21 PM,2101 S JEFFERSON ST,,,60616,2101,S,JEFFERSON,ST,false,false,,,31,25,,O026,3,12,1235,14,,16,6,6,1172670.102236,1890206.799926,41.854173308,-87.641719692,"(41.85417330772551, -87.64171969187505)",40,33,21194,126,26,25
SR22-00934323,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,06/03/2022 11:22:22 AM,06/03/2022 11:24:33 AM,06/03/2022 11:24:33 AM,209 W JACKSON BLVD,,,60606,209,W,JACKSON,BLVD,false,false,,,32,42,,P023,2,01,0122,9,,11,6,6,1174707.242633,1898878.561683,41.877923945,-87.633983355,"(41.87792394520328, -87.63398335477228)",46,38,14914,92,36,34
SR22-00920699,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,06/01/2022 01:36:53 PM,06/03/2022 11:10:38 AM,06/03/2022 11:10:38 AM,8542 S MANISTEE AVE,,,60617,8542,S,MANISTEE,AVE,false,false,,,46,7,,W042,2,04,0423,30,,13,4,6,1195968.317386,1848678.693635,41.739671174,-87.557583338,"(41.73967117419396, -87.55758333779045)",25,42,21202,226,37,5
SR22-00874224,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/25/2022 08:28:32 AM,09/13/2022 03:43:57 PM,09/13/2022 03:43:57 PM,15 W WASHINGTON ST,,,60602,15,W,WASHINGTON,ST,false,false,,,32,42,,P022,1,01,0112,33,,8,4,5,1176196.141824,1900701.30878,41.882892248,-87.628461571,"(41.88289224750812, -87.62846157102052)",41,38,14310,92,36,34
SR22-00852727,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/21/2022 06:54:12 PM,09/13/2022 03:45:40 PM,09/13/2022 03:45:40 PM,2634 N CLARK ST,,,60614,2634,N,CLARK,ST,false,false,,,7,43,,O016,3,19,1935,40,,18,7,5,1171807.741611,1918027.288017,41.93053346,-87.64406459,"(41.93053345960223, -87.64406458968459)",16,68,21190,794,34,43
SR22-00831976,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,05/18/2022 03:44:26 PM,05/23/2022 10:09:39 AM,05/23/2022 10:09:39 AM,8843 S CARPENTER ST,,,60620,8843,S,CARPENTER,ST,false,false,,,71,21,,N043,2,22,2222,6,,15,4,5,1170939.391172,1846018.28842,41.732953183,-87.649362436,"(41.73295318323601, -87.64936243616145)",59,70,21554,533,13,21
SR22-00808964,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,05/15/2022 02:57:27 PM,06/03/2022 10:58:01 AM,06/03/2022 10:58:01 AM,47 W 79TH ST,,,60620,47,W,79TH,ST,false,false,,,44,17,,P041,2,06,0623,21,,14,1,5,1177126.701668,1852488.939,41.750572286,-87.626500819,"(41.750572285765, -87.62650081857156)",59,40,21554,1,31,17
SR22-00791831,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Fax,05/12/2022 01:10:26 PM,05/17/2022 09:31:01 AM,05/17/2022 09:31:01 AM,800 N KEDZIE AVE,,,60651,800,N,KEDZIE,AVE,false,false,,,23,27,,H020,2,11,1121,5,,13,5,5,1154567.892914,1905690.996595,41.897044447,-87.707747862,"(41.89704444743195, -87.70774786179705)",5,24,4299,150,46,27
SR22-00777486,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/10/2022 04:15:51 PM,09/13/2022 03:47:03 PM,09/13/2022 03:47:03 PM,3724 S ROCKWELL ST,,,60632,3724,S,ROCKWELL,ST,false,false,,,58,12,,J030,1,09,0911,6,,16,3,5,1159637.535331,1879738.031832,41.825723926,-87.689842219,"(41.825723925900576, -87.68984221892516)",56,55,22248,638,1,12
SR22-00776474,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,05/10/2022 02:30:09 PM,09/13/2022 03:48:23 PM,09/13/2022 03:48:23 PM,2637 W DEVON AVE,,,60659,2637,W,DEVON,AVE,false,false,,,2,50,,J007,1,24,2413,29,,14,3,5,1157425.892892,1942232.838282,41.997259951,-87.696253233,"(41.997259950682945, -87.6962532329937)",50,20,4450,31,27,50
SR22-00733557,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,05/03/2022 04:05:21 PM,06/15/2022 01:29:59 PM,06/15/2022 01:29:59 PM,3358 N SOUTHPORT AVE,,,60657,3358,N,SOUTHPORT,AVE,false,false,,,6,44,,M014,2,19,1922,9,,16,3,5,1166300.220857,1922640.837026,41.943312987,-87.664171041,"(41.94331298747125, -87.66417104149161)",22,57,4449,678,25,44
SR22-00733435,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,05/03/2022 03:56:50 PM,05/16/2022 10:58:14 AM,05/16/2022 10:58:14 AM,1106 S CLINTON ST,,,60607,1106,S,CLINTON,ST,false,false,,,28,25,,O024,2,01,0124,27,,15,3,5,1172874.671656,1895529.278371,41.868774061,-87.640811269,"(41.868774060753374, -87.64081126853876)",44,29,14917,97,26,28
SR22-00733370,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,05/03/2022 03:50:00 PM,12/05/2022 11:58:31 AM,12/05/2022 11:58:31 AM,2320 E 93RD ST,,,60617,2320,E,93RD,ST,false,false,,,48,7,,V044,1,04,0413,37,,15,3,5,1193332.942589,1844003.401318,41.72690653,-87.567391201,"(41.72690653044106, -87.56739120120382)",25,44,21202,492,37,5
SR22-00733251,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,05/03/2022 03:38:30 PM,05/05/2022 10:24:39 AM,05/05/2022 10:24:39 AM,515 N STATE ST,,,60611,515,N,STATE,ST,false,false,,,8,42,,Q021,3,18,1834,25,,15,3,5,1176464.324916,1903811.070053,41.891419552,-87.62738286,"(41.89141955239004, -87.62738286040754)",6,37,21182,626,36,42
SR22-00720299,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,05/02/2022 01:19:32 AM,05/04/2022 09:36:39 AM,05/04/2022 09:36:39 AM,6800 N SHERIDAN RD,,,60626,6800,N,SHERIDAN,RD,false,false,,,1,49,,M005,3,24,2431,25,,1,2,5,1166879.266846,1945395.836599,42.005741013,-87.661386739,"(42.00574101292437, -87.66138673874426)",9,10,21853,47,5,49
SR22-00703060,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/28/2022 04:04:21 PM,07/05/2022 10:35:17 AM,07/05/2022 10:35:17 AM,6419 S KEDZIE AVE,,,60629,6419,S,KEDZIE,AVE,false,false,,,66,17,,I037,2,08,0823,14,,16,5,4,1156237.798048,1861812.239864,41.776602287,-87.702797555,"(41.776602286560646, -87.70279755504795)",58,64,21867,319,31,14
SR22-00692795,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/27/2022 10:28:21 AM,12/05/2022 12:22:15 PM,12/05/2022 12:22:15 PM,2210 S MICHIGAN AVE,,,60616,2210,S,MICHIGAN,AVE,false,false,,,33,3,,Q027,3,01,0131,17,,10,4,4,1177423.725823,1889612.92004,41.852437269,-87.624290193,"(41.852437269256065, -87.62429019322883)",40,34,21194,193,9,8
SR22-00692409,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/27/2022 09:49:02 AM,09/22/2022 03:06:54 PM,09/22/2022 03:06:54 PM,7601 S CICERO AVE,,,60629,7601,S,CICERO,AVE,false,false,,,65,18,,E039,3,08,0833,43,,9,4,4,1145933.374484,1855042.958361,41.758227324,-87.740744599,"(41.758227324243386, -87.74074459906504)",58,63,21867,318,30,18
SR22-00689171,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/26/2022 04:42:25 PM,03/16/2023 02:08:23 PM,03/16/2023 02:08:23 PM,1519 W 18TH ST,,,60608,1519,W,18TH,ST,false,false,,,31,25,,M026,3,12,1233,7,,16,3,4,1166436.445813,1891408.266783,41.857605741,-87.664565232,"(41.85760574131437, -87.66456523219142)",43,33,14920,270,26,25
SR22-00689044,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/26/2022 04:22:38 PM,04/27/2022 01:14:55 PM,04/27/2022 01:14:55 PM,1805 W EISENHOWER PAULINA ST ER,,,60612,1805,W,EISENHOWER PAULINA ST ER,,false,false,,,28,27,,L023,3,12,1231,10,,16,3,4,1164411.72021,1898069.244808,41.875927096,-87.67180875,"(41.87592709632833, -87.67180875000349)",28,29,21184,90,46,27
SR22-00688796,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/26/2022 03:52:58 PM,04/27/2022 01:26:06 PM,04/27/2022 01:26:06 PM,1615 N DAMEN AVE,,,60647,1615,N,DAMEN,AVE,false,false,,,24,2,,L018,3,14,1434,25,,15,3,4,1162799.864451,1910814.539776,41.91093514,-87.677369135,"(41.9109351403966, -87.67736913485774)",4,25,22535,438,11,32
SR22-00686918,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/26/2022 12:31:34 PM,04/27/2022 01:27:13 PM,04/27/2022 01:27:13 PM,2021 E 95TH ST,,,60617,2021,E,95TH,ST,false,false,,,51,7,,V045,3,04,0431,39,,12,3,4,1191396.912381,1842345.456204,41.722404018,-87.574536526,"(41.72240401779589, -87.57453652647587)",25,48,21202,252,37,5
SR22-00686676,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/26/2022 12:02:01 PM,07/25/2022 09:23:15 AM,07/25/2022 09:23:15 AM,8550 W BRYN MAWR AVE,,,60631,8550,W,BRYN MAWR,AVE,false,false,,,76,41,,U108,1,16,1614,28,,12,3,4,1117779.645197,1936748.119035,41.982926036,-87.842215115,"(41.9829260357748, -87.84221511534365)",17,75,22243,64,29,41
SR22-00686316,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,04/26/2022 11:20:21 AM,09/13/2022 03:39:09 PM,09/13/2022 03:39:09 PM,6231 N BROADWAY,,,60660,6231,N,BROADWAY,,false,false,,,77,48,,N007,3,24,2433,27,,11,3,4,1167292.671075,1941691.649846,41.995567742,-87.659972966,"(41.99556774232923, -87.65997296624322)",14,76,4451,45,16,48
SR22-00684758,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,04/26/2022 08:43:50 AM,09/13/2022 03:33:55 PM,09/13/2022 03:33:55 PM,1835 W NORTH AVE,,,60622,1835,W,NORTH,AVE,false,false,,,24,2,,L019,2,14,1424,25,,8,3,4,1163728.408536,1910616.665589,41.910372623,-87.673963584,"(41.910372622692975, -87.67396358422424)",4,25,21560,482,11,1
SR22-00657251,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/21/2022 03:03:29 PM,05/05/2022 10:30:42 AM,05/05/2022 10:30:42 AM,1028 N RUSH ST,,,60611,1028,N,RUSH,ST,false,false,,,8,42,,Q020,2,18,1824,24,,15,5,4,1176245.509208,1907445.191453,41.901396701,-87.628076749,"(41.90139670126186, -87.62807674921144)",6,37,21182,104,36,42
SR22-00657155,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/21/2022 02:52:20 PM,05/04/2022 08:38:56 AM,05/04/2022 08:38:56 AM,1200 W HARRISON ST,,,60607,1200,W,HARRISON,ST,false,false,,,28,28,,M023,3,12,1231,28,,14,5,4,1168209.078286,1897702.281581,41.874838962,-87.657876871,"(41.874838961603565, -87.65787687079717)",44,29,14917,88,23,34
SR22-00642847,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/19/2022 03:31:47 PM,05/31/2022 12:31:06 PM,05/31/2022 12:31:06 PM,5842 N JERSEY AVE,,,60659,5842,N,JERSEY,AVE,false,false,,,13,39,,H008,1,17,1711,13,,15,3,4,1153549.152134,1938796.030851,41.987907441,-87.710606246,"(41.98790744075065, -87.71060624610782)",50,13,4450,799,38,39
SR22-00641071,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Open,Phone Call,04/19/2022 12:17:41 PM,04/19/2022 12:18:41 PM,,4545 S TRIPP AVE,,,60632,4545,S,TRIPP,AVE,false,false,,,57,14,,F032,1,08,0815,2,,12,3,4,1148885.261865,1873989.038832,41.810162086,-87.729438372,"(41.81016208626298, -87.72943837242914)",56,54,22248,591,8,14
SR22-00611588,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,04/14/2022 11:04:30 AM,04/19/2022 02:48:04 PM,04/19/2022 02:48:04 PM,364 E 87TH ST,,,60619,364,E,87TH,ST,false,false,,,44,6,,Q042,3,06,0632,31,,11,5,4,1180233.337437,1847476.715984,41.736747568,-87.615269999,"(41.73674756755694, -87.61526999885945)",61,40,21546,406,32,4
SR22-00607703,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,04/13/2022 04:44:41 PM,04/19/2022 01:29:59 PM,04/19/2022 01:29:59 PM,2536 N ELSTON AVE,,,60647,2536,N,ELSTON,AVE,false,false,,,22,1,,K016,3,14,1432,28,,16,4,4,1161618.039442,1916859.44744,41.927547508,-87.681541962,"(41.9275475078344, -87.68154196170018)",1,23,22535,240,41,32
SR22-00563780,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,04/06/2022 07:42:48 PM,09/12/2022 03:24:27 PM,09/12/2022 03:24:27 PM,4500 S DAMEN AVE,,,60609,4500,S,DAMEN,AVE,false,false,,,61,12,,K032,2,09,0924,21,,19,4,4,1163477.533706,1874490.781062,41.811245079,-87.675901437,"(41.811245079183735, -87.67590143685027)",37,59,14924,706,1,12
SR22-00537152,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,04/02/2022 05:08:15 PM,09/12/2022 03:12:29 PM,09/12/2022 03:12:29 PM,831 N SEDGWICK ST,,,60610,831,N,SEDGWICK,ST,false,false,,,8,27,,O020,2,18,1823,48,,17,7,4,1173433.553542,1906003.83367,41.897504507,-87.638448129,"(41.8975045066542, -87.63844812878114)",54,37,14926,652,46,2
SR22-00508262,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,03/29/2022 11:33:02 AM,12/02/2022 03:35:58 PM,12/02/2022 03:35:58 PM,567 S CLINTON ST,,,60607,567,S,CLINTON,ST,false,false,,,28,28,,O023,2,01,0124,27,,11,3,3,1172843.890748,1897698.276697,41.874726624,-87.640860033,"(41.87472662424518, -87.64086003264664)",44,29,14917,97,26,28
SR22-00503997,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,03/28/2022 04:54:10 PM,12/02/2022 03:33:37 PM,12/02/2022 03:33:37 PM,1431 W LAKE ST,,,60607,1431,W,LAKE,ST,false,false,,,28,27,,M022,2,12,1224,33,,16,2,3,1166437.628983,1901427.447855,41.885099181,-87.664274238,"(41.88509918144, -87.66427423811807)",44,29,14917,63,46,27
SR22-00489523,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,03/25/2022 05:06:31 PM,04/18/2022 09:12:15 AM,04/18/2022 09:12:15 AM,600 N MICHIGAN AVE,,,60611,600,N,MICHIGAN,AVE,false,false,,,8,42,,Q021,3,18,1834,22,,17,6,3,1177140.645357,1904367.739424,41.892931785,-87.624882203,"(41.89293178520121, -87.62488220318372)",6,37,21182,626,36,42
SR22-00468168,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,03/22/2022 03:47:54 PM,04/13/2022 09:18:27 AM,04/13/2022 09:18:27 AM,166 W WASHINGTON ST,,,60602,166,W,WASHINGTON,ST,false,false,,,32,42,,P022,2,01,0122,9,,15,3,3,1174943.535204,1900899.590436,41.883464484,-87.633055205,"(41.883464483944365, -87.6330552045438)",41,38,14310,92,36,34
SR22-00468101,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,03/22/2022 03:40:00 PM,06/14/2022 01:05:36 PM,06/14/2022 01:05:36 PM,2142 N HALSTED ST,,,60614,2142,N,HALSTED,ST,false,false,,,7,43,,N017,1,18,1812,41,,15,3,3,1170514.811647,1914648.01294,41.92128899,-87.648914898,"(41.92128898978362, -87.648914897759)",16,68,21190,744,34,43
SR22-00467653,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,03/22/2022 02:58:42 PM,04/05/2022 10:43:10 AM,04/05/2022 10:43:10 AM,835 N MICHIGAN AVE,,,60611,835,N,MICHIGAN,AVE,false,false,,,8,2,,Q020,3,18,1833,10,,14,3,3,1177659.245443,1906153.936564,41.897821429,-87.62292329,"(41.89782142932858, -87.6229232904526)",6,37,21182,233,11,2
SR22-00416629,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,03/14/2022 04:35:25 PM,09/29/2022 11:28:01 AM,09/29/2022 11:28:01 AM,1620 W HARRISON ST,,,60612,1620,W,HARRISON,ST,false,false,,,28,27,,L023,3,12,1231,10,,16,2,3,1165582.625897,1897622.331215,41.874675884,-87.667522344,"(41.87467588360947, -87.66752234383587)",28,29,21184,90,46,27
SR22-00416531,Wage Complaint,MWC,BACP - Business Affairs and Consumer Protection,BACP - Business Affairs and Consumer Protection,Completed,E-Mail,03/14/2022 04:26:09 PM,12/05/2022 10:46:32 AM,12/05/2022 10:46:32 AM,393 E ILLINOIS ST,,,60611,393,E,ILLINOIS,ST,false,false,,,8,42,,Q021,3,18,1834,26,,16,2,3,1179042.501576,1903598.333232,41.890777196,-87.617921067,"(41.89077719558166, -87.61792106690137)",6,37,21182,159,36,42
SR22-00385473,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Mobile Device,03/09/2022 12:47:50 PM,03/14/2022 03:33:12 PM,03/14/2022 03:33:12 PM,4130 W FULLERTON AVE,,,60639,4130,W,FULLERTON,AVE,false,false,,,20,31,,F016,2,25,2524,39,,12,4,3,1148282.987817,1915662.644899,41.924531076,-87.730574194,"(41.92453107608742, -87.73057419422521)",2,21,22615,439,17,31
SR22-00370535,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,03/07/2022 11:08:50 AM,03/17/2022 04:35:22 PM,03/17/2022 04:35:22 PM,8558 S RACINE AVE,,,60620,8558,S,RACINE,AVE,false,false,,,71,21,,M042,1,06,0613,33,,11,2,3,1169746.787368,1847806.489887,41.737886186,-87.653679767,"(41.73788618628032, -87.65367976731461)",59,70,21554,531,13,17
SR22-00357063,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,03/04/2022 03:52:52 PM,04/01/2022 03:03:12 PM,04/01/2022 03:03:12 PM,1510 N SPRINGFIELD AVE,,,60651,1510,N,SPRINGFIELD,AVE,false,false,,,23,26,,G019,3,25,2535,44,,15,6,3,1150023.564592,1909833.934335,41.908502797,-87.724330602,"(41.90850279732665, -87.72433060191581)",5,24,4299,454,49,26
SR22-00345605,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,03/03/2022 01:37:29 AM,03/30/2022 09:21:47 AM,03/30/2022 09:21:47 AM,5547 N CLARK ST,,,60640,5547,N,CLARK,ST,false,false,,,77,48,,M009,1,20,2013,7,,1,5,3,1165025.441828,1937125.516936,41.983086761,-87.668443369,"(41.98308676120554, -87.66844336892689)",15,76,4451,540,16,48
SR22-00338765,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Open,Mobile Device,03/02/2022 07:39:26 AM,03/14/2022 03:12:08 PM,,4140 W FULLERTON AVE,,,60639,4140,W,FULLERTON,AVE,false,false,,,20,31,,F016,2,25,2524,39,,7,4,3,1148187.670067,1915660.229531,41.924526286,-87.730924498,"(41.92452628614614, -87.73092449799144)",2,21,22615,439,17,31
SR22-00329807,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/28/2022 07:50:23 PM,03/11/2022 12:53:18 PM,03/11/2022 12:53:18 PM,4234 W 26TH ST,,,60623,4234,W,26TH,ST,false,false,,,30,22,,F027,1,10,1013,6,,19,2,2,1148410.400075,1886481.170337,41.844451383,-87.730858805,"(41.84445138336243, -87.73085880456098)",57,32,21569,194,28,22
SR22-00325010,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,02/28/2022 10:28:52 AM,03/11/2022 12:51:23 PM,03/11/2022 12:51:23 PM,2241 W DEVON AVE,,,60659,2241,W,DEVON,AVE,false,false,,,2,50,,K007,1,24,2413,31,,10,2,2,1160047.820108,1942369.110516,41.997579952,-87.686604391,"(41.99757995245165, -87.68660439060866)",50,20,4450,53,27,50
SR22-00310785,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/25/2022 11:54:34 AM,02/25/2022 12:00:33 PM,02/25/2022 12:00:33 PM,2241 W DEVON AVE,,,60659,2241,W,DEVON,AVE,false,false,,,2,50,,K007,1,24,2413,31,,11,6,2,1160047.820108,1942369.110516,41.997579952,-87.686604391,"(41.99757995245165, -87.68660439060866)",50,20,4450,53,27,50
SR22-00307232,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,02/24/2022 06:53:23 PM,02/25/2022 12:02:01 PM,02/25/2022 12:02:01 PM,2241 W DEVON AVE,,,60659,2241,W,DEVON,AVE,false,false,,,2,50,,K007,1,24,2413,31,,18,5,2,1160047.820108,1942369.110516,41.997579952,-87.686604391,"(41.99757995245165, -87.68660439060866)",50,20,4450,53,27,50
SR22-00283215,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,02/21/2022 12:55:54 PM,03/29/2022 10:03:21 AM,03/29/2022 10:03:21 AM,234 E 47TH ST,,,60653,234,E,47TH,ST,false,false,,,38,3,,Q032,1,02,0215,11,,12,2,2,1178752.141919,1874008.58436,41.809587575,-87.619890218,"(41.80958757461443, -87.61989021773529)",36,4,4301,354,9,8
SR22-00241158,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/14/2022 09:53:25 AM,03/18/2022 10:26:13 AM,03/18/2022 10:26:13 AM,4751 N KEDZIE AVE,,,60625,4751,N,KEDZIE,AVE,false,false,,,14,33,,I011,1,17,1713,3,,9,2,2,1154213.85031,1931574.213093,41.968077082,-87.708355227,"(41.968077082146834, -87.70835522694466)",20,14,21849,258,20,33
SR22-00208656,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,02/08/2022 10:07:38 AM,09/06/2022 04:45:33 PM,09/06/2022 04:45:33 PM,2565 W FULLERTON AVE,,,60647,2565,W,FULLERTON,AVE,false,false,,,22,1,,J017,3,14,1431,7,,10,3,2,1158683.0978,1915829.278002,41.924781363,-87.692355012,"(41.9247813628993, -87.69235501246878)",1,23,22535,323,41,1
SR22-00193177,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/05/2022 01:32:43 AM,09/06/2022 04:44:49 PM,09/06/2022 04:44:49 PM,4751 N KEDZIE AVE,,,60625,4751,N,KEDZIE,AVE,false,false,,,14,33,,I011,1,17,1713,3,,1,7,2,1154213.85031,1931574.213093,41.968077082,-87.708355227,"(41.968077082146834, -87.70835522694466)",20,14,21849,258,20,33
SR22-00178210,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,02/02/2022 04:33:07 PM,04/25/2022 02:19:45 PM,04/25/2022 02:19:45 PM,8306 S SOUTH CHICAGO AVE,,,60617,8306,S,SOUTH CHICAGO,AVE,false,false,,,45,8,,V042,1,04,0412,46,,16,4,2,1191070.962189,1850153.444754,41.743837768,-87.575478596,"(41.74383776788544, -87.57547859568746)",25,41,21202,431,35,10
SR22-00172286,Wage Complaint,MWC,,BACP - Business Affairs and Consumer Protection,Completed,Internet,02/01/2022 03:23:12 PM,09/06/2022 04:42:00 PM,09/06/2022 04:42:00 PM,2425 E 79TH ST,,,60617,2425,E,79TH,ST,false,false,,,46,7,,W041,2,04,0422,19,,15,3,2,1193805.185235,1852920.919159,41.751365431,-87.565369853,"(41.751365430932886, -87.5653698534173)",25,42,21202,478,37,5
SR22-00162720,Wage Complaint,MWC,311 City Services,BACP - Business Affairs and Consumer Protection,Completed,Phone Call,01/31/2022 09:34:54 AM,09/06/2022 04:30:22 PM,09/06/2022 04:30:22 PM,160 W 79TH ST,,,60620,160,W,79TH,ST,false,false,,,69,17,,P040,2,06,0623,21,,9,2,1,1176415.042471,1853013.156294,41.752026815,-87.629092934,"(41.75202681476404, -87.62909293422132)",59,67,21554,495,31,17
